"state","county","district","precinct","party","votes","candidate","office","dataverse","mode","writein","jurisdiction","state_po","state_fips","state_cen","state_ic","stage","year","special"
"New Hampshire","Cheshire","statewide","Marlborough","libertarian",13,"Jilletta Jarvis","Governor","state","total","FALSE","Marlborough","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Marlow","libertarian",12,"Jilletta Jarvis","Governor","state","total","FALSE","Marlow","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Nelson","libertarian",6,"Jilletta Jarvis","Governor","state","total","FALSE","Nelson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Richmond","libertarian",8,"Jilletta Jarvis","Governor","state","total","FALSE","Richmond","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Rindge","libertarian",45,"Jilletta Jarvis","Governor","state","total","FALSE","Rindge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Roxbury","libertarian",2,"Jilletta Jarvis","Governor","state","total","FALSE","Roxbury","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Stoddard","libertarian",15,"Jilletta Jarvis","Governor","state","total","FALSE","Stoddard","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Sullivan","libertarian",7,"Jilletta Jarvis","Governor","state","total","FALSE","Sullivan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Surry","libertarian",6,"Jilletta Jarvis","Governor","state","total","FALSE","Surry","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Swanzey","libertarian",42,"Jilletta Jarvis","Governor","state","total","FALSE","Swanzey","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Troy","libertarian",17,"Jilletta Jarvis","Governor","state","total","FALSE","Troy","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Walpole","libertarian",23,"Jilletta Jarvis","Governor","state","total","FALSE","Walpole","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Westmoreland","libertarian",9,"Jilletta Jarvis","Governor","state","total","FALSE","Westmoreland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Cheshire","statewide","Winchester","libertarian",37,"Jilletta Jarvis","Governor","state","total","FALSE","Winchester","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Atkinson","republican",0,"Chris Sununu","Governor","state","total","FALSE","Atkinson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Beans Purchase","republican",0,"Chris Sununu","Governor","state","total","FALSE","Beans Purchase","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Berlin","republican",1420,"Chris Sununu","Governor","state","total","FALSE","Berlin","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Cambridge","republican",2,"Chris Sununu","Governor","state","total","FALSE","Cambridge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Carroll","republican",228,"Chris Sununu","Governor","state","total","FALSE","Carroll","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Clarksville","republican",69,"Chris Sununu","Governor","state","total","FALSE","Clarksville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Colebrook","republican",445,"Chris Sununu","Governor","state","total","FALSE","Colebrook","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Columbia","republican",162,"Chris Sununu","Governor","state","total","FALSE","Columbia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dalton","republican",232,"Chris Sununu","Governor","state","total","FALSE","Dalton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixs Grant","republican",0,"Chris Sununu","Governor","state","total","FALSE","Dixs Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixville","republican",2,"Chris Sununu","Governor","state","total","FALSE","Dixville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dummer","republican",63,"Chris Sununu","Governor","state","total","FALSE","Dummer","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Errol","republican",109,"Chris Sununu","Governor","state","total","FALSE","Errol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Ervings Location","republican",0,"Chris Sununu","Governor","state","total","FALSE","Ervings Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Gorham","republican",579,"Chris Sununu","Governor","state","total","FALSE","Gorham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Greens Grant","republican",1,"Chris Sununu","Governor","state","total","FALSE","Greens Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Jefferson","republican",311,"Chris Sununu","Governor","state","total","FALSE","Jefferson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Kilkenny","republican",0,"Chris Sununu","Governor","state","total","FALSE","Kilkenny","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Lancaster","republican",657,"Chris Sununu","Governor","state","total","FALSE","Lancaster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Milan","republican",328,"Chris Sununu","Governor","state","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Millsfield","republican",16,"Chris Sununu","Governor","state","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Northumberland","republican",405,"Chris Sununu","Governor","state","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Odell","republican",0,"Chris Sununu","Governor","state","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Pinkhams Grant","republican",0,"Chris Sununu","Governor","state","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Pittsburg","republican",306,"Chris Sununu","Governor","state","total","FALSE","Pittsburg","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Randolph","republican",72,"Chris Sununu","Governor","state","total","FALSE","Randolph","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Second College Grant","republican",0,"Chris Sununu","Governor","state","total","FALSE","Second College Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Shelburne","republican",112,"Chris Sununu","Governor","state","total","FALSE","Shelburne","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stark","republican",143,"Chris Sununu","Governor","state","total","FALSE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stewartstown","republican",166,"Chris Sununu","Governor","state","total","FALSE","Stewartstown","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stratford","republican",92,"Chris Sununu","Governor","state","total","FALSE","Stratford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Success","republican",0,"Chris Sununu","Governor","state","total","FALSE","Success","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Wentworths Location","republican",10,"Chris Sununu","Governor","state","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Whitefield","republican",467,"Chris Sununu","Governor","state","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Atkinson","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Atkinson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Beans Purchase","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Beans Purchase","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Berlin","democrat",1360,"Molly Kelly","Governor","state","total","FALSE","Berlin","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Cambridge","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Cambridge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Carroll","democrat",163,"Molly Kelly","Governor","state","total","FALSE","Carroll","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Clarksville","democrat",51,"Molly Kelly","Governor","state","total","FALSE","Clarksville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Colebrook","democrat",284,"Molly Kelly","Governor","state","total","FALSE","Colebrook","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Columbia","democrat",89,"Molly Kelly","Governor","state","total","FALSE","Columbia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dalton","democrat",140,"Molly Kelly","Governor","state","total","FALSE","Dalton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixs Grant","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Dixs Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixville","democrat",2,"Molly Kelly","Governor","state","total","FALSE","Dixville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dummer","democrat",59,"Molly Kelly","Governor","state","total","FALSE","Dummer","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Errol","democrat",52,"Molly Kelly","Governor","state","total","FALSE","Errol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Ervings Location","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Ervings Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Gorham","democrat",567,"Molly Kelly","Governor","state","total","FALSE","Gorham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Greens Grant","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Greens Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Jefferson","democrat",180,"Molly Kelly","Governor","state","total","FALSE","Jefferson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Kilkenny","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Kilkenny","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Lancaster","democrat",547,"Molly Kelly","Governor","state","total","FALSE","Lancaster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Milan","democrat",228,"Molly Kelly","Governor","state","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Millsfield","democrat",3,"Molly Kelly","Governor","state","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Northumberland","democrat",270,"Molly Kelly","Governor","state","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Odell","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Pinkhams Grant","democrat",1,"Molly Kelly","Governor","state","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Pittsburg","democrat",73,"Molly Kelly","Governor","state","total","FALSE","Pittsburg","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Randolph","democrat",144,"Molly Kelly","Governor","state","total","FALSE","Randolph","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Second College Grant","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Second College Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Shelburne","democrat",95,"Molly Kelly","Governor","state","total","FALSE","Shelburne","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stark","democrat",80,"Molly Kelly","Governor","state","total","FALSE","Stark","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stewartstown","democrat",82,"Molly Kelly","Governor","state","total","FALSE","Stewartstown","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Stratford","democrat",109,"Molly Kelly","Governor","state","total","FALSE","Stratford","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Success","democrat",0,"Molly Kelly","Governor","state","total","FALSE","Success","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Wentworths Location","democrat",6,"Molly Kelly","Governor","state","total","FALSE","Wentworths Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Whitefield","democrat",403,"Molly Kelly","Governor","state","total","FALSE","Whitefield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Atkinson","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Atkinson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Beans Purchase","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Beans Purchase","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Berlin","libertarian",66,"Jilletta Jarvis","Governor","state","total","FALSE","Berlin","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Cambridge","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Cambridge","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Carroll","libertarian",2,"Jilletta Jarvis","Governor","state","total","FALSE","Carroll","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Clarksville","libertarian",4,"Jilletta Jarvis","Governor","state","total","FALSE","Clarksville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Colebrook","libertarian",20,"Jilletta Jarvis","Governor","state","total","FALSE","Colebrook","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Columbia","libertarian",6,"Jilletta Jarvis","Governor","state","total","FALSE","Columbia","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dalton","libertarian",11,"Jilletta Jarvis","Governor","state","total","FALSE","Dalton","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixs Grant","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Dixs Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dixville","libertarian",1,"Jilletta Jarvis","Governor","state","total","FALSE","Dixville","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Dummer","libertarian",2,"Jilletta Jarvis","Governor","state","total","FALSE","Dummer","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Errol","libertarian",2,"Jilletta Jarvis","Governor","state","total","FALSE","Errol","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Ervings Location","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Ervings Location","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Gorham","libertarian",20,"Jilletta Jarvis","Governor","state","total","FALSE","Gorham","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Greens Grant","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Greens Grant","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Jefferson","libertarian",6,"Jilletta Jarvis","Governor","state","total","FALSE","Jefferson","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Kilkenny","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Kilkenny","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Lancaster","libertarian",17,"Jilletta Jarvis","Governor","state","total","FALSE","Lancaster","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Milan","libertarian",5,"Jilletta Jarvis","Governor","state","total","FALSE","Milan","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Millsfield","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Millsfield","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Northumberland","libertarian",9,"Jilletta Jarvis","Governor","state","total","FALSE","Northumberland","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Odell","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Odell","NH",33,12,4,"gen","2018","FALSE"
"New Hampshire","Coos","statewide","Pinkhams Grant","libertarian",0,"Jilletta Jarvis","Governor","state","total","FALSE","Pinkhams Grant","NH",33,12,4,"gen","2018","FALSE"
